Date;Oslo Børs all-share index (OSEAX);Wilshire 5000 full cap price index (WILL5000);Consumer price index (CPI);Industrial production (Production);Money market rate (3m NIBOR);10-year government bond rate (10y G-bond);Brent crude oil price (Crude oil);USD/NOK exchange rate (USD/NOK) ;Datetime value (Datetime)
2007-09-14;0.29809654;0.13142419;0.0047676563;-0.07707709;1.9499998;0.52;0.28839505;-0.13762826;9022.0
2007-09-17;0.30108452;0.12211931;0.0035756826;-0.018018007;1.9499998;0.5799999;0.29486966;-0.13908368;9025.0
2007-09-18;0.2914996;0.1539278;0.0035756826;-0.0010182858;1.9499998;0.5799999;0.2526436;-0.1391722;9026.0
2007-09-19;0.32256544;0.16439545;0.0035756826;-0.0010182858;1.9499998;0.6500001;0.25511837;-0.1488024;9027.0
2007-09-20;0.32677126;0.15052366;0.0035756826;-0.0010182858;1.9499998;0.7800002;0.3281436;-0.15079921;9028.0
2007-09-21;0.36867177;0.16214597;0.0035756826;-0.0010182858;1.9499998;0.77;0.331365;-0.14792609;9029.0
2007-09-24;0.37526083;0.16017783;0.0035756826;-0.0010182858;1.9499998;0.86000013;0.32409453;-0.15304166;9032.0
2007-09-25;0.4046253;0.14962924;0.0035756826;-0.0010182858;1.9499998;0.9000001;0.32699955;-0.15780663;9033.0
2007-09-26;0.37234282;0.14790821;0.0035756826;-0.0010182858;1.9499998;0.94000006;0.30206728;-0.16000366;9034.0
2007-09-27;0.35099053;0.15209115;0.0035756826;-0.0010182858;1.9499998;0.9200001;0.3694445;-0.16124672;9035.0
2007-09-28;0.3482629;0.14647102;0.0035756826;-0.0010182858;1.9499998;0.88999987;0.33437705;-0.15840572;9036.0
2007-10-01;0.3517344;0.16560948;0.0035756826;-0.0010182858;2.2800002;0.8800001;0.32560503;-0.16958511;9039.0
2007-10-02;0.3468573;0.17156637;0.0035756826;-0.0010182858;2.1400003;0.8699999;0.30731297;-0.17382586;9040.0
2007-10-03;0.35509825;0.16469967;0.0035756826;-0.0010182858;2.1400003;0.84000015;0.38237393;-0.17500234;9041.0
2007-10-04;0.34362996;0.15255606;0.0035756826;-0.0010182858;2.1400003;0.85999966;0.39448225;-0.17662072;9042.0
2007-10-05;0.32989264;0.16001356;0.0035756826;-0.0010182858;2.1400003;0.9299998;0.364578;-0.17798364;9043.0
2007-10-08;0.32770514;0.15991032;0.0035756826;-0.0010182858;2.1400003;0.8999996;0.3521968;-0.18231255;9046.0
2007-10-09;0.3181392;0.16696489;0.0035756826;-0.0010182858;2.1400003;0.85999966;0.31341767;-0.17834425;9047.0
2007-10-10;0.31483877;0.1630404;0.0035756826;-0.0010182858;2.1400003;0.80999994;0.3468858;-0.18405938;9048.0
2007-10-11;0.34820127;0.1597848;0.0035756826;-0.0010182858;2.1400003;0.78999996;0.39965367;-0.19391173;9049.0
2007-10-12;0.34046066;0.15342236;0.0035756826;-0.0010182858;2.1400003;0.78999996;0.39657855;-0.19994956;9050.0
2007-10-15;0.32864535;0.14018202;0.0035756826;-0.0010182858;2.1400003;0.8200002;0.39901638;-0.1981417;9053.0
2007-10-16;0.2956953;0.12847507;-0.0035251975;-0.0020449758;2.1400003;0.77;0.45018888;-0.1986481;9054.0
2007-10-17;0.29811537;0.13534713;-0.0035251975;-0.0020449758;2.1400003;0.73;0.41759515;-0.20121825;9055.0
2007-10-18;0.26728404;0.13384211;-0.0035251975;-0.0020449758;2.1400003;0.6500001;0.4532559;-0.20569772;9056.0
2007-10-19;0.26190245;0.10334456;-0.0035251975;-0.0020449758;2.1400003;0.62000036;0.45912707;-0.20431536;9057.0
2007-10-22;0.22572756;0.10884023;-0.0035251975;-0.0020449758;2.1400003;0.5800004;0.42768383;-0.1812715;9060.0
2007-10-23;0.2643293;0.112665534;-0.0035251975;-0.0020449758;2.1400003;0.5799999;0.45526862;-0.19606;9061.0
2007-10-24;0.25676537;0.1090008;-0.0035251975;-0.0020449758;2.1400003;0.59000015;0.47577786;-0.18595678;9062.0
2007-10-25;0.2782663;0.10266805;-0.0035251975;-0.0020449758;2.1400003;0.53999996;0.45262802;-0.1849426;9063.0
2007-10-26;0.2693801;0.11063647;-0.0035251975;-0.0020449758;2.1400003;0.59000015;0.44162703;-0.18168497;9064.0
2007-10-29;0.2858485;0.12472975;-0.0035251975;-0.0020449758;2.1400003;0.6199999;0.54975;-0.18114114;9067.0
2007-10-30;0.28491998;0.11653149;-0.0035251975;-0.0020449758;2.1400003;0.6600003;0.57445693;-0.18217611;9068.0
2007-10-31;0.28891635;0.1307435;-0.0035251975;-0.0020449758;2.19;0.6700001;0.6011046;-0.17826504;9069.0
2007-11-01;0.26845527;0.11038947;-0.0035251975;-0.0020449758;2.19;0.65999985;0.6029804;-0.16569328;9070.0
2007-11-02;0.27574337;0.112013936;-0.0035251975;-0.0020449758;2.19;0.64000034;0.63722014;-0.16103154;9071.0
2007-11-05;0.25167;0.10664618;-0.0035251975;-0.0020449758;2.19;0.6199999;0.6297083;-0.16509324;9074.0
2007-11-06;0.25603187;0.10706997;-0.0035251975;-0.0020449758;2.19;0.6199999;0.64836895;-0.17666805;9075.0
2007-11-07;0.27297556;0.073655605;-0.0035251975;-0.0020449758;2.19;0.6000004;0.664327;-0.18453187;9076.0
2007-11-08;0.2678795;0.07054067;-0.0035251975;-0.0020449758;2.19;0.64000034;0.65092695;-0.1819154;9077.0
2007-11-09;0.24065363;0.06126976;-0.0035251975;-0.0020449758;2.19;0.55999994;0.5458808;-0.17298579;9078.0
2007-11-12;0.22280896;0.04707837;-0.0035251975;-0.0020449758;2.19;0.5700002;0.5471443;-0.15277344;9081.0
2007-11-13;0.20550632;0.07350719;-0.0035251975;-0.0020449758;2.19;0.5800004;0.56627977;-0.15251446;9082.0
2007-11-14;0.20864701;0.058727384;-0.0035251975;-0.0020449758;2.19;0.62000036;0.5670121;-0.1578331;9083.0
2007-11-15;0.18137729;0.04171157;-0.0035251975;-0.0020449758;2.19;0.63999987;0.5580472;-0.15292728;9084.0
2007-11-16;0.15935302;0.044573665;-0.0023474097;0.01853764;2.19;0.6300001;0.5460504;-0.14636081;9085.0
2007-11-19;0.16260552;0.025267959;-0.0023474097;0.01853764;2.19;0.6199999;0.60656023;-0.14831984;9088.0
2007-11-20;0.17725396;0.028105259;-0.0023474097;0.01853764;2.19;0.63999987;0.6404669;-0.15955615;9089.0
2007-11-21;0.14420879;0.010533929;-0.0023474097;0.01853764;2.19;0.59000015;0.5953301;-0.15850747;9090.0
2007-11-22;0.1433717;0.007941842;-0.0023474097;0.01853764;2.19;0.59000015;0.6189908;-0.15487677;9091.0
2007-11-23;0.17092526;0.024356127;-0.0023474097;0.01853764;2.19;0.60999966;0.5968174;-0.14772075;9092.0
2007-11-26;0.18728828;0.004998088;-0.0023474097;0.01853764;2.19;0.6300001;0.56258225;-0.14302224;9095.0
2007-11-27;0.17225897;0.034206986;-0.0023474097;0.01853764;2.19;0.5100002;0.5404825;-0.13848227;9096.0
2007-11-28;0.2202419;0.060325384;-0.0023474097;0.01853764;2.19;0.5699997;0.4968964;-0.1271829;9097.0
2007-11-29;0.1992656;0.0505172;-0.0023474097;0.01853764;2.19;0.5499997;0.48623848;-0.1245237;9098.0
2007-11-30;0.20954096;0.05670333;-0.0023474097;0.01853764;2.1600003;0.55999994;0.3783406;-0.11145413;9099.0
2007-12-03;0.20133114;0.053423643;-0.0023474097;0.01853764;2.1600003;0.52;0.35696638;-0.10366362;9102.0
2007-12-04;0.17952693;0.03650081;-0.0023474097;0.01853764;2.1600003;0.46000004;0.4064405;-0.10240513;9103.0
2007-12-05;0.19189584;0.047886014;-0.0023474097;0.01853764;2.1600003;0.37999964;0.42498028;-0.10105598;9104.0
2007-12-06;0.21122253;0.065849185;-0.0023474097;0.01853764;2.1600003;0.3000002;0.38869703;-0.09791958;9105.0
2007-12-07;0.1818502;0.06916773;-0.0023474097;0.01853764;2.1600003;0.42000008;0.4003483;-0.10099381;9106.0
2007-12-10;0.17969906;0.0755589;-0.0023474097;0.01853764;2.1600003;0.47000027;0.3716036;-0.11197424;9109.0
2007-12-11;0.18310785;0.046164513;-0.0023474097;0.01853764;2.1600003;0.43999958;0.4023006;-0.11565912;9110.0
2007-12-12;0.18163967;0.053266525;-0.0023474097;0.01853764;2.1600003;0.48999977;0.46516454;-0.11698502;9111.0
2007-12-13;0.16799188;0.052776575;-0.0023474097;0.01853764;2.1600003;0.52000046;0.49571824;-0.12095028;9112.0
2007-12-14;0.14444828;0.029778838;-0.0023474097;0.01853764;2.1600003;0.42999983;0.46157527;-0.11029458;9113.0
2007-12-17;0.11322081;0.012594342;0.014084578;0.012358427;2.1600003;0.39999962;0.43570185;-0.10972983;9116.0
2007-12-18;0.09633303;0.024287343;0.015276194;0.031479478;2.1600003;0.38999987;0.4441967;-0.10447329;9117.0
2007-12-19;0.10852575;0.021783471;0.015276194;0.031479478;2.1600003;0.3499999;0.46293628;-0.09936178;9118.0
2007-12-20;0.09198618;0.028950453;0.015276194;0.031479478;2.1600003;0.38999987;0.44242036;-0.094641805;9119.0
2007-12-21;0.1266545;0.05015993;0.015276194;0.031479478;2.1600003;0.38999987;0.4651537;-0.09474039;9120.0
2007-12-24;0.1225605;0.06426883;0.015276194;0.031479478;2.1600003;0.38999987;0.47916663;-0.09866899;9123.0
2007-12-25;0.1225605;0.06426883;0.015276194;0.031479478;2.1600003;0.38999987;0.47916663;-0.09866899;9124.0
2007-12-26;0.1225605;0.06043887;0.015276194;0.031479478;2.1600003;0.38999987;0.47916663;-0.09866899;9125.0
2007-12-27;0.13750732;0.0365963;0.015276194;0.031479478;2.1600003;0.42999983;0.5759473;-0.11909866;9126.0
2007-12-28;0.13485873;0.03944552;0.015276194;0.031479478;2.1600003;0.35999966;0.61454296;-0.1320743;9127.0
2007-12-31;0.1345663;0.037831068;0.015276194;0.031479478;2.3400002;0.3499999;0.58887386;-0.13494587;9130.0
2008-01-01;0.1345663;0.037831068;0.015276194;0.031479478;2.16;0.3499999;0.58887386;-0.13494587;9131.0
2008-01-02;0.11952591;0.023302197;0.015276194;0.031479478;2.16;0.3699999;0.6585741;-0.12102693;9132.0
2008-01-03;0.124828935;0.022820354;0.015276194;0.031479478;2.16;0.28999996;0.7384777;-0.13729584;9133.0
2008-01-04;0.12735903;-0.004762292;0.015276194;0.031479478;2.16;0.25999975;0.77482593;-0.15396678;9134.0
2008-01-07;0.113306046;0.004486203;0.015276194;0.031479478;2.16;0.21999979;0.78322613;-0.155783;9137.0
2008-01-08;0.12189448;-0.016544938;0.015276194;0.031479478;2.16;0.23999977;0.8244984;-0.15561849;9138.0
2008-01-09;0.10849476;-0.005436182;0.015276194;0.031479478;2.16;0.25;0.84727;-0.1523748;9139.0
2008-01-10;0.08587134;0.00066041946;0.015276194;0.031479478;2.16;0.26999998;0.78084826;-0.1632235;9140.0
2008-01-11;0.042710543;-0.020610392;0.015276194;0.031479478;2.16;0.25;0.7774768;-0.17834878;9141.0
2008-01-14;0.043598413;-0.01566106;0.015276194;0.031479478;2.16;0.19000006;0.8534535;-0.18793756;9144.0
2008-01-15;-0.016528428;-0.039557695;0.015276194;0.031479478;2.16;0.20000029;0.81921923;-0.18242413;9145.0
2008-01-16;-0.042801738;-0.044811785;0.028335333;0.013669848;2.16;0.23999977;0.7180188;-0.16350919;9146.0
2008-01-17;-0.037061036;-0.07084;0.028335333;0.013669848;2.16;0.25;0.73783946;-0.16276991;9147.0
2008-01-18;-0.057434022;-0.07248777;0.028335333;0.013669848;2.16;0.1800003;0.763919;-0.15862006;9148.0
2008-01-21;-0.12986565;-0.075975895;0.028335333;0.013669848;2.16;0.119999886;0.7146683;-0.14175105;9151.0
2008-01-22;-0.11725384;-0.07990259;0.028335333;0.013669848;2.16;0.059999943;0.62145746;-0.141998;9152.0
2008-01-23;-0.13386393;-0.0639056;0.028335333;0.013669848;2.16;0.0;0.6143148;-0.13600588;9153.0
2008-01-24;-0.1175127;-0.0627799;0.028335333;0.013669848;2.16;0.0;0.5911813;-0.13748604;9154.0
2008-01-25;-0.08101237;-0.065541506;0.028335333;0.013669848;2.16;0.03999996;0.63391423;-0.1376509;9155.0
2008-01-28;-0.11093831;-0.04854715;0.028335333;0.013669848;2.16;-0.11000013;0.64423954;-0.13931447;9158.0
2008-01-29;-0.09281713;-0.042722404;0.028335333;0.013669848;2.16;-0.14000034;0.6905502;-0.14033729;9159.0
2008-01-30;-0.094293535;-0.053839147;0.028335333;0.013669848;2.16;-0.07000017;0.6906198;-0.13729632;9160.0
2008-01-31;-0.12335968;-0.043430746;0.028335333;0.013669848;1.81;-0.13999987;0.6203114;-0.13653636;9161.0
2008-02-01;-0.11013037;-0.035499692;0.028335333;0.013669848;1.81;-0.16000032;0.61103284;-0.13618445;9162.0
2008-02-04;-0.100540936;-0.046741307;0.028335333;0.013669848;1.81;-0.17000008;0.6000351;-0.133488;9165.0
2008-02-05;-0.10834479;-0.07507092;0.028335333;0.013669848;1.81;-0.21000004;0.52718604;-0.13200366;9166.0
2008-02-06;-0.112092316;-0.08424479;0.028335333;0.013669848;1.81;-0.17000008;0.5287733;-0.12012714;9167.0
2008-02-07;-0.12539762;-0.07890618;0.028335333;0.013669848;1.81;-0.17999983;0.51756644;-0.11072582;9168.0
2008-02-08;-0.12432146;-0.08107537;0.028335333;0.013669848;1.81;-0.21000004;0.5976589;-0.11271578;9169.0
2008-02-11;-0.14090842;-0.068749845;0.028335333;0.013669848;1.81;-0.1800003;0.6418458;-0.117049575;9172.0
2008-02-12;-0.1016987;-0.0593943;0.028335333;0.013669848;1.81;-0.1500001;0.6981268;-0.11900455;9173.0
2008-02-13;-0.10507029;-0.05314386;0.028335333;0.013669848;1.81;-0.13000011;0.67177474;-0.1213094;9174.0
2008-02-14;-0.08929616;-0.07276034;0.028335333;0.013669848;1.81;-0.11000013;0.742416;-0.12082541;9175.0
2008-02-15;-0.07676858;-0.073964536;0.028335333;0.013669848;1.81;-0.13000011;0.78728104;-0.122145474;9176.0
2008-02-18;-0.05734247;-0.073964536;0.0358423;-0.037563443;1.81;-0.11000013;0.7076435;-0.11807108;9179.0
2008-02-19;-0.053872824;-0.07437748;0.0358423;-0.037563443;1.81;-0.12000036;0.7088764;-0.1295405;9180.0
2008-02-20;-0.05349058;-0.07019782;0.0358423;-0.037563443;1.81;-0.119999886;0.7506707;-0.1214385;9181.0
2008-02-21;-0.04117602;-0.08176929;0.0358423;-0.037563443;1.81;-0.03999996;0.6889504;-0.13020301;9182.0
2008-02-22;-0.050810874;-0.07517773;0.0358423;-0.037563443;1.81;-0.13000011;0.63886046;-0.13636738;9183.0
2008-02-25;-0.05559933;-0.058388174;0.0358423;-0.037563443;1.81;-0.12000036;0.6136137;-0.13391304;9186.0
2008-02-26;-0.059009135;-0.05016786;0.0358423;-0.037563443;1.81;-0.05000019;0.64153135;-0.13481534;9187.0
2008-02-27;-0.011558235;-0.018128812;0.0358423;-0.037563443;1.81;-0.029999733;0.6303915;-0.14295328;9188.0
2008-02-28;0.004335165;-0.031784415;0.0358423;-0.037563443;1.5900002;0.010000229;0.68092275;-0.15358579;9189.0
2008-02-29;0.0031764507;-0.054962814;0.0358423;-0.037563443;1.71;-0.09000015;0.6492318;-0.14901495;9190.0
2008-03-03;-0.0197829;-0.043105483;0.0358423;-0.037563443;1.71;-0.13999987;0.6445414;-0.1545623;9193.0
2008-03-04;0.0014951229;-0.035787225;0.0358423;-0.037563443;1.71;-0.089999676;0.64938104;-0.17426896;9194.0
2008-03-05;-0.002085507;-0.046075165;0.0358423;-0.037563443;1.71;-0.089999676;0.6915214;-0.17015499;9195.0
2008-03-06;-0.012383461;-0.06600207;0.0358423;-0.037563443;1.71;-0.11000013;0.6926223;-0.17556298;9196.0
2008-03-07;-0.054516613;-0.08046925;0.0358423;-0.037563443;1.71;-0.11000013;0.718555;-0.17187977;9197.0
2008-03-10;-0.07175881;-0.09742063;0.0358423;-0.037563443;1.71;-0.17000008;0.7482158;-0.16638285;9200.0
2008-03-11;-0.049131334;-0.06735808;0.0358423;-0.037563443;1.71;-0.1699996;0.76233697;-0.17024106;9201.0
2008-03-12;-0.042509496;-0.05605954;0.0358423;-0.037563443;1.71;-0.119999886;0.75536406;-0.16747773;9202.0
2008-03-13;-0.03896755;-0.0555833;0.0358423;-0.037563443;1.71;-0.13999987;0.7930695;-0.17681336;9203.0
2008-03-14;-0.049746394;-0.079297304;0.0358423;-0.037563443;1.71;-0.13000011;0.80728483;-0.16040564;9204.0
2008-03-17;-0.08157039;-0.08645409;0.038095236;-0.0041236877;1.71;-0.28999996;0.7136059;-0.16359442;9207.0
2008-03-18;-0.08583063;-0.05894053;0.038095236;-0.0041236877;1.71;-0.28999996;0.74161017;-0.16467202;9208.0
2008-03-19;-0.09811187;-0.08756244;0.038095236;-0.0041236877;1.71;-0.26999998;0.7077025;-0.16823268;9209.0
2008-03-20;-0.10753715;-0.081919074;0.038095236;-0.0041236877;1.71;-0.26999998;0.65802586;-0.1714707;9210.0
2008-03-21;-0.11041373;-0.08204454;0.038095236;-0.0041236877;1.71;-0.26999998;0.6205944;-0.16510564;9211.0
2008-03-24;-0.12004131;-0.06742418;0.038095236;-0.0041236877;1.71;-0.30999994;0.5995246;-0.16115683;9214.0
2008-03-25;-0.10533172;-0.064475596;0.038095236;-0.0041236877;1.71;-0.20999956;0.55067515;-0.15222144;9215.0
2008-03-26;-0.097863436;-0.06616974;0.038095236;-0.0041236877;1.71;-0.23000002;0.60046697;-0.1587289;9216.0
2008-03-27;-0.088792086;-0.069967985;0.038095236;-0.0041236877;1.71;-0.19000006;0.5705215;-0.16654086;9217.0
2008-03-28;-0.08639461;-0.080295146;0.038095236;-0.0041236877;1.71;-0.17999983;0.5282036;-0.16041523;9218.0
2008-03-31;-0.084035814;-0.07453793;0.038095236;-0.0041236877;1.98;-0.21000004;0.49452317;-0.16478848;9221.0
2008-04-01;-0.07079381;-0.04543543;0.038095236;-0.0041236877;1.75;-0.17000008;0.43153465;-0.15553987;9222.0
2008-04-02;-0.06769049;-0.05494708;0.038095236;-0.0041236877;1.75;-0.15999985;0.45367646;-0.15645337;9223.0
2008-04-03;-0.07278037;-0.05414766;0.038095236;-0.0041236877;1.75;-0.17000008;0.50257015;-0.15881717;9224.0
2008-04-04;-0.06121081;-0.05586028;0.038095236;-0.0041236877;1.75;-0.17000008;0.478091;-0.16983259;9225.0
2008-04-07;-0.04230249;-0.054358006;0.038095236;-0.0041236877;1.75;-0.1500001;0.5326103;-0.17136651;9228.0
2008-04-08;-0.050860107;-0.05888498;0.038095236;-0.0041236877;1.75;-0.12000036;0.5191612;-0.17265576;9229.0
2008-04-09;-0.0563519;-0.070308566;0.038095236;-0.0041236877;1.75;-0.14000034;0.58870494;-0.16362727;9230.0
2008-04-10;-0.0532794;-0.05911714;0.038095236;-0.0041236877;1.75;-0.21000004;0.5651604;-0.17211306;9231.0
2008-04-11;-0.046916902;-0.08397466;0.038095236;-0.0041236877;1.75;-0.25;0.5806166;-0.16489625;9232.0
2008-04-14;-0.066004574;-0.09034175;0.038095236;-0.0041236877;1.75;-0.3000002;0.5748764;-0.16348356;9235.0
2008-04-15;-0.0525831;-0.09563136;0.03195262;0.0010361671;1.75;-0.28999996;0.65186286;-0.16316998;9236.0
2008-04-16;-0.04317969;-0.075716674;0.03195262;-0.0155441165;1.75;-0.26000023;0.67244506;-0.16836053;9237.0
2008-04-17;-0.04137969;-0.07614797;0.03195262;-0.0155441165;1.75;-0.17999983;0.7105546;-0.16563708;9238.0
2008-04-18;-0.02805698;-0.058122873;0.03195262;-0.0155441165;1.75;-0.13999987;0.67251027;-0.15472233;9239.0
2008-04-21;-0.03239292;-0.06788236;0.03195262;-0.0155441165;1.75;-0.19999981;0.67847455;-0.16137475;9242.0
2008-04-22;-0.020903707;-0.07541257;0.03195262;-0.0155441165;1.75;-0.1800003;0.6997006;-0.16833055;9243.0
2008-04-23;-0.013016999;-0.07223314;0.03195262;-0.0155441165;1.75;-0.16000032;0.6976743;-0.16664433;9244.0
2008-04-24;-0.03386092;-0.07474178;0.03195262;-0.0155441165;1.75;-0.15999985;0.7029952;-0.15611732;9245.0
2008-04-25;-0.028042912;-0.068083584;0.03195262;-0.0155441165;1.75;-0.14000034;0.72744775;-0.13838094;9246.0
2008-04-28;-0.0005273223;-0.06749451;0.03195262;-0.0155441165;1.75;-0.15999985;0.719679;-0.14553231;9249.0
2008-04-29;-0.022300959;-0.06301373;0.03195262;-0.0155441165;1.6399999;-0.19000006;0.6935891;-0.14201766;9250.0
2008-04-30;-0.010118842;-0.06812447;0.03195262;-0.0155441165;1.7600002;-0.24000025;0.6486647;-0.14094621;9251.0
2008-05-01;-0.020626605;-0.06029421;0.03195262;-0.0155441165;1.7600002;-0.28999996;0.6364192;-0.14200914;9252.0
2008-05-02;0.005363345;-0.06145841;0.03195262;-0.0155441165;1.7600002;-0.32999992;0.7258289;-0.14062083;9253.0
2008-05-05;-0.007402718;-0.06721133;0.03195262;-0.0155441165;1.7600002;-0.30999994;0.77586734;-0.14581978;9256.0
2008-05-06;-0.014157951;-0.061853766;0.03195262;-0.0155441165;1.7600002;-0.4000001;0.9119617;-0.1505155;9257.0
2008-05-07;0.037240148;-0.076786995;0.03195262;-0.0155441165;1.7600002;-0.2999997;0.89252555;-0.1517272;9258.0
2008-05-08;0.044659853;-0.07651973;0.03195262;-0.0155441165;1.7600002;-0.3699999;0.8874016;-0.14626598;9259.0
2008-05-09;0.030698538;-0.068624854;0.03195262;-0.0155441165;1.7600002;-0.41000032;0.9114963;-0.15869755;9260.0
2008-05-12;0.042339444;-0.06771898;0.03195262;-0.0155441165;1.7600002;-0.32999992;0.8853942;-0.16309601;9263.0
2008-05-13;0.034898162;-0.064312756;0.03195262;-0.0155441165;1.7600002;-0.2999997;0.8692682;-0.16198981;9264.0
2008-05-14;0.04034114;-0.058757782;0.03195262;-0.0155441165;1.7600002;-0.25999975;0.8157028;-0.1605367;9265.0
2008-05-15;0.060893178;-0.056271315;0.03195262;-0.0052356124;1.7600002;-0.23000002;0.8368995;-0.1564436;9266.0
2008-05-16;0.07519901;-0.05374956;0.03195262;0.013612628;1.7600002;-0.23999977;0.7802547;-0.15807134;9267.0
2008-05-19;0.0683558;-0.059797585;0.03195262;0.013612628;1.7600002;-0.13000011;0.7642218;-0.17571998;9270.0
2008-05-20;0.04313159;-0.070269465;0.03195262;0.013612628;1.7600002;-0.21000004;0.7856424;-0.17697704;9271.0
2008-05-21;0.053297043;-0.08541411;0.03195262;0.013612628;1.7600002;-0.1500001;0.81698775;-0.17507899;9272.0
2008-05-22;0.06702769;-0.081273735;0.03195262;0.013612628;1.7600002;-0.13000011;0.81720865;-0.17186046;9273.0
2008-05-23;0.055627584;-0.08267856;0.03195262;0.013612628;1.7600002;-0.21000004;0.8026682;-0.16727221;9274.0
2008-05-26;0.038278818;-0.08789909;0.03195262;0.013612628;1.7600002;-0.21999979;0.83427596;-0.16879213;9277.0
2008-05-27;0.016167045;-0.08117938;0.03195262;0.013612628;1.7600002;-0.27999973;0.8229637;-0.1701538;9278.0
2008-05-28;0.019551277;-0.07934445;0.03195262;0.013612628;1.7600002;-0.26000023;0.86019325;-0.1620102;9279.0
2008-05-29;0.019587398;-0.08165008;0.03195262;0.013612628;1.7600002;-0.21999979;0.9120344;-0.16270995;9280.0
2008-05-30;0.019141793;-0.08009452;0.03195262;0.013612628;1.7000003;-0.27000046;0.87518334;-0.1551156;9281.0
2008-06-02;0.008685708;-0.092870355;0.03195262;0.013612628;1.8800001;-0.3699999;0.87181354;-0.1523158;9284.0
2008-06-03;0.012991428;-0.0991267;0.03195262;0.013612628;1.8800001;-0.30999994;0.78110003;-0.15105659;9285.0
2008-06-04;-0.009148896;-0.09408796;0.03195262;0.013612628;1.8800001;-0.37000036;0.70571744;-0.13679278;9286.0
2008-06-05;0.0032345057;-0.067468226;0.03195262;0.013612628;1.8800001;-0.25;0.7113286;-0.13479614;9287.0
2008-06-06;0.024583459;-0.078249335;0.03195262;0.013612628;1.8800001;-0.2999997;0.8354063;-0.15138334;9288.0
2008-06-09;0.022868156;-0.08864665;0.03195262;0.013612628;1.8800001;-0.37999964;0.91933167;-0.17133582;9291.0
2008-06-10;0.0018489361;-0.09243643;0.03195262;0.013612628;1.8800001;-0.35999966;0.96427023;-0.15576428;9292.0
2008-06-11;0.0033046007;-0.09807056;0.03195262;0.013612628;1.8800001;-0.3499999;0.96207714;-0.15274006;9293.0
2008-06-12;0.013818502;-0.108367026;0.03195262;0.013612628;1.8800001;-0.34000015;0.9080012;-0.14490974;9294.0
2008-06-13;-0.0067629814;-0.09927565;0.03195262;0.013612628;1.8800001;-0.21999979;0.8866254;-0.13864452;9295.0
2008-06-16;-0.0132315755;-0.10391879;0.03195262;0.028272271;1.8800001;-0.21000004;0.8693285;-0.14540458;9298.0
2008-06-17;-0.007181227;-0.107777;0.03073287;-0.031558216;1.8800001;-0.26000023;0.8148763;-0.13946849;9299.0
2008-06-18;-0.021191657;-0.117723584;0.03073287;-0.031558216;1.8800001;-0.2800002;0.789109;-0.13902259;9300.0
2008-06-19;-0.02755177;-0.10262114;0.03073287;-0.031558216;1.8800001;-0.19999981;0.86874545;-0.13439608;9301.0
2008-06-20;-0.047462463;-0.12368441;0.03073287;-0.031558216;1.8800001;-0.21000004;0.86993456;-0.14079905;9302.0
2008-06-23;-0.053180218;-0.11435056;0.03073287;-0.031558216;1.8800001;-0.19000006;0.8675735;-0.13119495;9305.0
2008-06-24;-0.058449805;-0.11504674;0.03073287;-0.031558216;1.8800001;-0.13999987;0.897001;-0.13852787;9306.0
2008-06-25;-0.05384171;-0.10642511;0.03073287;-0.031558216;1.8800001;-0.099999905;0.842739;-0.14461434;9307.0
2008-06-26;-0.054322064;-0.13991445;0.03073287;-0.031558216;1.8800001;-0.13999987;0.90451026;-0.14721543;9308.0
2008-06-27;-0.082938015;-0.1427257;0.03073287;-0.031558216;1.8800001;-0.21000004;0.93690944;-0.14193535;9309.0
2008-06-30;-0.08506459;-0.14157528;0.03073287;-0.031558216;1.81;-0.07999992;0.9163666;-0.13937736;9312.0
2008-07-01;-0.10250598;-0.14848375;0.03073287;-0.031558216;1.6599998;-0.10999966;0.92962956;-0.13484061;9313.0
2008-07-02;-0.099042356;-0.16853672;0.03073287;-0.031558216;1.6599998;-0.01999998;0.9019661;-0.12843752;9314.0
2008-07-03;-0.13213688;-0.16997713;0.03073287;-0.031558216;1.6599998;-0.119999886;0.9384594;-0.13071603;9315.0
2008-07-04;-0.13545609;-0.17079848;0.03073287;-0.031558216;1.6599998;-0.21000004;0.9091511;-0.122800946;9316.0
2008-07-07;-0.12427634;-0.18105638;0.03073287;-0.031558216;1.6599998;-0.3499999;0.8231913;-0.123288095;9319.0
2008-07-08;-0.14993441;-0.16703588;0.03073287;-0.031558216;1.6599998;-0.32999992;0.73994803;-0.12066656;9320.0
2008-07-09;-0.13553965;-0.17334002;0.03073287;-0.031558216;1.6599998;-0.26999998;0.7194402;-0.12144244;9321.0
2008-07-10;-0.1474793;-0.17168891;0.03073287;-0.031558216;1.6599998;-0.23000002;0.7537447;-0.11400604;9322.0
2008-07-11;-0.15695083;-0.19354129;0.03073287;-0.031558216;1.6599998;-0.2999997;0.83640075;-0.11522281;9323.0
2008-07-14;-0.17618608;-0.2033822;0.03073287;-0.031558216;1.6599998;-0.3199997;0.8232205;-0.11496997;9326.0
2008-07-15;-0.20555621;-0.20937979;0.03195262;0.02398324;1.6599998;-0.3699999;0.7400538;-0.123467565;9327.0
2008-07-16;-0.21449506;-0.18964511;0.03431952;0.03023982;1.6599998;-0.30999994;0.7181338;-0.11328471;9328.0
2008-07-17;-0.19612932;-0.17863041;0.03431952;0.03023982;1.6599998;-0.25;0.72;-0.11508429;9329.0
