Date;Oslo Børs all-share index (OSEAX);Datetime value (Datetime)
2007-07-23;0.4201144;8969.0
2007-07-24;0.38532388;8970.0
2007-07-25;0.33571148;8971.0
2007-07-26;0.30593383;8972.0
2007-07-27;0.26288152;8973.0
2007-07-30;0.27948666;8976.0
2007-07-31;0.3012507;8977.0
2007-08-01;0.27045155;8978.0
2007-08-02;0.25972354;8979.0
2007-08-03;0.25676608;8980.0
2007-08-06;0.22146273;8983.0
2007-08-07;0.23143673;8984.0
2007-08-08;0.26104426;8985.0
2007-08-09;0.23279977;8986.0
2007-08-10;0.21878946;8987.0
2007-08-13;0.2446847;8990.0
2007-08-14;0.25444794;8991.0
2007-08-15;0.219159;8992.0
2007-08-16;0.1685375;8993.0
2007-08-17;0.21289623;8994.0
2007-08-20;0.22499955;8997.0
2007-08-21;0.1846106;8998.0
2007-08-22;0.20679688;8999.0
2007-08-23;0.20422435;9000.0
2007-08-24;0.21541095;9001.0
2007-08-27;0.21159112;9004.0
2007-08-28;0.19486725;9005.0
2007-08-29;0.2145288;9006.0
2007-08-30;0.2238617;9007.0
2007-08-31;0.24702692;9008.0
2007-09-03;0.2360344;9011.0
2007-09-04;0.23462474;9012.0
2007-09-05;0.22952795;9013.0
2007-09-06;0.25897133;9014.0
2007-09-07;0.25575697;9015.0
2007-09-10;0.24445045;9018.0
2007-09-11;0.3059057;9019.0
2007-09-12;0.29872763;9020.0
2007-09-13;0.30528474;9021.0
2007-09-14;0.29809654;9022.0
2007-09-17;0.30108452;9025.0
2007-09-18;0.2914996;9026.0
2007-09-19;0.32256544;9027.0
2007-09-20;0.32677126;9028.0
2007-09-21;0.36867177;9029.0
2007-09-24;0.37526083;9032.0
2007-09-25;0.4046253;9033.0
2007-09-26;0.37234282;9034.0
2007-09-27;0.35099053;9035.0
2007-09-28;0.3482629;9036.0
2007-10-01;0.3517344;9039.0
2007-10-02;0.3468573;9040.0
2007-10-03;0.35509825;9041.0
2007-10-04;0.34362996;9042.0
2007-10-05;0.32989264;9043.0
2007-10-08;0.32770514;9046.0
2007-10-09;0.3181392;9047.0
2007-10-10;0.31483877;9048.0
2007-10-11;0.34820127;9049.0
2007-10-12;0.34046066;9050.0
2007-10-15;0.32864535;9053.0
2007-10-16;0.2956953;9054.0
2007-10-17;0.29811537;9055.0
2007-10-18;0.26728404;9056.0
2007-10-19;0.26190245;9057.0
2007-10-22;0.22572756;9060.0
2007-10-23;0.2643293;9061.0
2007-10-24;0.25676537;9062.0
2007-10-25;0.2782663;9063.0
2007-10-26;0.2693801;9064.0
2007-10-29;0.2858485;9067.0
2007-10-30;0.28491998;9068.0
2007-10-31;0.28891635;9069.0
2007-11-01;0.26845527;9070.0
2007-11-02;0.27574337;9071.0
2007-11-05;0.25167;9074.0
2007-11-06;0.25603187;9075.0
2007-11-07;0.27297556;9076.0
2007-11-08;0.2678795;9077.0
2007-11-09;0.24065363;9078.0
2007-11-12;0.22280896;9081.0
2007-11-13;0.20550632;9082.0
2007-11-14;0.20864701;9083.0
2007-11-15;0.18137729;9084.0
2007-11-16;0.15935302;9085.0
2007-11-19;0.16260552;9088.0
2007-11-20;0.17725396;9089.0
2007-11-21;0.14420879;9090.0
2007-11-22;0.1433717;9091.0
2007-11-23;0.17092526;9092.0
2007-11-26;0.18728828;9095.0
2007-11-27;0.17225897;9096.0
2007-11-28;0.2202419;9097.0
2007-11-29;0.1992656;9098.0
2007-11-30;0.20954096;9099.0
2007-12-03;0.20133114;9102.0
2007-12-04;0.17952693;9103.0
2007-12-05;0.19189584;9104.0
2007-12-06;0.21122253;9105.0
2007-12-07;0.1818502;9106.0
2007-12-10;0.17969906;9109.0
2007-12-11;0.18310785;9110.0
2007-12-12;0.18163967;9111.0
2007-12-13;0.16799188;9112.0
2007-12-14;0.14444828;9113.0
2007-12-17;0.11322081;9116.0
2007-12-18;0.09633303;9117.0
2007-12-19;0.10852575;9118.0
2007-12-20;0.09198618;9119.0
2007-12-21;0.1266545;9120.0
2007-12-24;0.1225605;9123.0
2007-12-25;0.1225605;9124.0
2007-12-26;0.1225605;9125.0
2007-12-27;0.13750732;9126.0
2007-12-28;0.13485873;9127.0
2007-12-31;0.1345663;9130.0
2008-01-01;0.1345663;9131.0
2008-01-02;0.11952591;9132.0
2008-01-03;0.124828935;9133.0
2008-01-04;0.12735903;9134.0
2008-01-07;0.113306046;9137.0
2008-01-08;0.12189448;9138.0
2008-01-09;0.10849476;9139.0
2008-01-10;0.08587134;9140.0
2008-01-11;0.042710543;9141.0
2008-01-14;0.043598413;9144.0
2008-01-15;-0.016528428;9145.0
2008-01-16;-0.042801738;9146.0
2008-01-17;-0.037061036;9147.0
2008-01-18;-0.057434022;9148.0
2008-01-21;-0.12986565;9151.0
2008-01-22;-0.11725384;9152.0
2008-01-23;-0.13386393;9153.0
2008-01-24;-0.1175127;9154.0
2008-01-25;-0.08101237;9155.0
2008-01-28;-0.11093831;9158.0
2008-01-29;-0.09281713;9159.0
2008-01-30;-0.094293535;9160.0
2008-01-31;-0.12335968;9161.0
2008-02-01;-0.11013037;9162.0
2008-02-04;-0.100540936;9165.0
2008-02-05;-0.10834479;9166.0
2008-02-06;-0.112092316;9167.0
2008-02-07;-0.12539762;9168.0
2008-02-08;-0.12432146;9169.0
2008-02-11;-0.14090842;9172.0
2008-02-12;-0.1016987;9173.0
2008-02-13;-0.10507029;9174.0
2008-02-14;-0.08929616;9175.0
2008-02-15;-0.07676858;9176.0
2008-02-18;-0.05734247;9179.0
2008-02-19;-0.053872824;9180.0
2008-02-20;-0.05349058;9181.0
2008-02-21;-0.04117602;9182.0
2008-02-22;-0.050810874;9183.0
2008-02-25;-0.05559933;9186.0
2008-02-26;-0.059009135;9187.0
2008-02-27;-0.011558235;9188.0
2008-02-28;0.004335165;9189.0
2008-02-29;0.0031764507;9190.0
2008-03-03;-0.0197829;9193.0
2008-03-04;0.0014951229;9194.0
2008-03-05;-0.002085507;9195.0
2008-03-06;-0.012383461;9196.0
2008-03-07;-0.054516613;9197.0
2008-03-10;-0.07175881;9200.0
2008-03-11;-0.049131334;9201.0
2008-03-12;-0.042509496;9202.0
2008-03-13;-0.03896755;9203.0
2008-03-14;-0.049746394;9204.0
2008-03-17;-0.08157039;9207.0
2008-03-18;-0.08583063;9208.0
2008-03-19;-0.09811187;9209.0
2008-03-20;-0.10753715;9210.0
2008-03-21;-0.11041373;9211.0
2008-03-24;-0.12004131;9214.0
2008-03-25;-0.10533172;9215.0
2008-03-26;-0.097863436;9216.0
2008-03-27;-0.088792086;9217.0
2008-03-28;-0.08639461;9218.0
2008-03-31;-0.084035814;9221.0
2008-04-01;-0.07079381;9222.0
2008-04-02;-0.06769049;9223.0
2008-04-03;-0.07278037;9224.0
2008-04-04;-0.06121081;9225.0
2008-04-07;-0.04230249;9228.0
2008-04-08;-0.050860107;9229.0
2008-04-09;-0.0563519;9230.0
2008-04-10;-0.0532794;9231.0
2008-04-11;-0.046916902;9232.0
2008-04-14;-0.066004574;9235.0
2008-04-15;-0.0525831;9236.0
2008-04-16;-0.04317969;9237.0
2008-04-17;-0.04137969;9238.0
2008-04-18;-0.02805698;9239.0
2008-04-21;-0.03239292;9242.0
2008-04-22;-0.020903707;9243.0
2008-04-23;-0.013016999;9244.0
2008-04-24;-0.03386092;9245.0
2008-04-25;-0.028042912;9246.0
2008-04-28;-0.0005273223;9249.0
2008-04-29;-0.022300959;9250.0
2008-04-30;-0.010118842;9251.0
2008-05-01;-0.020626605;9252.0
2008-05-02;0.005363345;9253.0
2008-05-05;-0.007402718;9256.0
2008-05-06;-0.014157951;9257.0
2008-05-07;0.037240148;9258.0
2008-05-08;0.044659853;9259.0
2008-05-09;0.030698538;9260.0
2008-05-12;0.042339444;9263.0
2008-05-13;0.034898162;9264.0
2008-05-14;0.04034114;9265.0
2008-05-15;0.060893178;9266.0
2008-05-16;0.07519901;9267.0
2008-05-19;0.0683558;9270.0
2008-05-20;0.04313159;9271.0
2008-05-21;0.053297043;9272.0
2008-05-22;0.06702769;9273.0
2008-05-23;0.055627584;9274.0
2008-05-26;0.038278818;9277.0
2008-05-27;0.016167045;9278.0
2008-05-28;0.019551277;9279.0
2008-05-29;0.019587398;9280.0
2008-05-30;0.019141793;9281.0
2008-06-02;0.008685708;9284.0
2008-06-03;0.012991428;9285.0
2008-06-04;-0.009148896;9286.0
2008-06-05;0.0032345057;9287.0
2008-06-06;0.024583459;9288.0
2008-06-09;0.022868156;9291.0
2008-06-10;0.0018489361;9292.0
2008-06-11;0.0033046007;9293.0
2008-06-12;0.013818502;9294.0
2008-06-13;-0.0067629814;9295.0
2008-06-16;-0.0132315755;9298.0
2008-06-17;-0.007181227;9299.0
2008-06-18;-0.021191657;9300.0
2008-06-19;-0.02755177;9301.0
2008-06-20;-0.047462463;9302.0
2008-06-23;-0.053180218;9305.0
2008-06-24;-0.058449805;9306.0
2008-06-25;-0.05384171;9307.0
2008-06-26;-0.054322064;9308.0
2008-06-27;-0.082938015;9309.0
2008-06-30;-0.08506459;9312.0
2008-07-01;-0.10250598;9313.0
2008-07-02;-0.099042356;9314.0
2008-07-03;-0.13213688;9315.0
2008-07-04;-0.13545609;9316.0
2008-07-07;-0.12427634;9319.0
2008-07-08;-0.14993441;9320.0
2008-07-09;-0.13553965;9321.0
2008-07-10;-0.1474793;9322.0
2008-07-11;-0.15695083;9323.0
2008-07-14;-0.17618608;9326.0
2008-07-15;-0.20555621;9327.0
2008-07-16;-0.21449506;9328.0
2008-07-17;-0.19612932;9329.0
2008-07-18;-0.20923072;9330.0
2008-07-21;-0.18977094;9333.0
2008-07-22;-0.1977995;9334.0
2008-07-23;-0.18457949;9335.0
2008-07-24;-0.19019645;9336.0
2008-07-25;-0.17938364;9337.0
2008-07-28;-0.15404773;9340.0
2008-07-29;-0.15138382;9341.0
2008-07-30;-0.1520381;9342.0
2008-07-31;-0.11926192;9343.0
2008-08-01;-0.1506756;9344.0
2008-08-04;-0.14465612;9347.0
2008-08-05;-0.13958138;9348.0
2008-08-06;-0.13667566;9349.0
2008-08-07;-0.15135908;9350.0
2008-08-08;-0.13466299;9351.0
2008-08-11;-0.108044684;9354.0
2008-08-12;-0.13329989;9355.0
2008-08-13;-0.14687824;9356.0
2008-08-14;-0.1178602;9357.0
2008-08-15;-0.08413166;9358.0
2008-08-18;-0.09218556;9361.0
2008-08-19;-0.1207062;9362.0
2008-08-20;-0.09363294;9363.0
2008-08-21;-0.091286;9364.0
2008-08-22;-0.091713965;9365.0
2008-08-25;-0.10527271;9368.0
2008-08-26;-0.10878974;9369.0
2008-08-27;-0.076942325;9370.0
2008-08-28;-0.071354866;9371.0
2008-08-29;-0.08374578;9372.0
2008-09-01;-0.11751282;9375.0
2008-09-02;-0.14671755;9376.0
2008-09-03;-0.17611432;9377.0
2008-09-04;-0.20216966;9378.0
2008-09-05;-0.22876346;9379.0
2008-09-08;-0.20131063;9382.0
2008-09-09;-0.23616344;9383.0
2008-09-10;-0.24682802;9384.0
2008-09-11;-0.24267095;9385.0
2008-09-12;-0.23296529;9386.0
2008-09-15;-0.26100773;9389.0
2008-09-16;-0.29990256;9390.0
2008-09-17;-0.3165697;9391.0
2008-09-18;-0.32141352;9392.0
2008-09-19;-0.26133788;9393.0
2008-09-22;-0.26657832;9396.0
2008-09-23;-0.27814698;9397.0
2008-09-24;-0.2793241;9398.0
2008-09-25;-0.28628933;9399.0
2008-09-26;-0.32306963;9400.0
2008-09-29;-0.37829357;9403.0
2008-09-30;-0.3481245;9404.0
2008-10-01;-0.36037904;9405.0
2008-10-02;-0.38519496;9406.0
2008-10-03;-0.35210186;9407.0
2008-10-06;-0.41238922;9410.0
2008-10-07;-0.42770332;9411.0
2008-10-08;-0.46415907;9412.0
2008-10-09;-0.45279497;9413.0
2008-10-10;-0.50520074;9414.0
2008-10-13;-0.47893637;9417.0
2008-10-14;-0.4561693;9418.0
2008-10-15;-0.49638873;9419.0
2008-10-16;-0.53167546;9420.0
2008-10-17;-0.51059556;9421.0
2008-10-20;-0.4771725;9424.0
2008-10-21;-0.45299935;9425.0
2008-10-22;-0.4896735;9426.0
2008-10-23;-0.48719186;9427.0
2008-10-24;-0.54004383;9428.0
2008-10-27;-0.56180686;9431.0
2008-10-28;-0.5645931;9432.0
2008-10-29;-0.5465833;9433.0
2008-10-30;-0.5240356;9434.0
2008-10-31;-0.49920344;9435.0
2008-11-03;-0.4793654;9438.0
2008-11-04;-0.44050813;9439.0
2008-11-05;-0.45535856;9440.0
2008-11-06;-0.50778604;9441.0
2008-11-07;-0.4931174;9442.0
2008-11-10;-0.4848417;9445.0
2008-11-11;-0.50129056;9446.0
2008-11-12;-0.5335462;9447.0
2008-11-13;-0.5385177;9448.0
2008-11-14;-0.5239712;9449.0
2008-11-17;-0.53212154;9452.0
2008-11-18;-0.52388954;9453.0
2008-11-19;-0.5650263;9454.0
2008-11-20;-0.57359064;9455.0
2008-11-21;-0.5733418;9456.0
2008-11-24;-0.5403309;9459.0
2008-11-25;-0.54407;9460.0
2008-11-26;-0.5267836;9461.0
2008-11-27;-0.51741385;9462.0
2008-11-28;-0.52951294;9463.0
2008-12-01;-0.5675905;9466.0
2008-12-02;-0.5564867;9467.0
2008-12-03;-0.5443367;9468.0
2008-12-04;-0.5593239;9469.0
2008-12-05;-0.5966368;9470.0
2008-12-08;-0.54625285;9473.0
2008-12-09;-0.54278886;9474.0
2008-12-10;-0.5390221;9475.0
2008-12-11;-0.53013146;9476.0
2008-12-12;-0.5500402;9477.0
2008-12-15;-0.53412294;9480.0
2008-12-16;-0.5212079;9481.0
2008-12-17;-0.5137215;9482.0
2008-12-18;-0.51480967;9483.0
2008-12-19;-0.5164826;9484.0
2008-12-22;-0.5382138;9487.0
2008-12-23;-0.5352183;9488.0
2008-12-24;-0.5352183;9489.0
2008-12-25;-0.5352183;9490.0
2008-12-26;-0.5431662;9491.0
2008-12-29;-0.5351455;9494.0
2008-12-30;-0.5259521;9495.0
2008-12-31;-0.5259521;9496.0
2009-01-01;-0.52609;9497.0
2009-01-02;-0.49586934;9498.0
2009-01-05;-0.4725299;9501.0
2009-01-06;-0.44698358;9502.0
2009-01-07;-0.48645246;9503.0
2009-01-08;-0.46942246;9504.0
2009-01-09;-0.45531553;9505.0
2009-01-12;-0.4588992;9508.0
2009-01-13;-0.46360296;9509.0
2009-01-14;-0.46612215;9510.0
2009-01-15;-0.4360063;9511.0
2009-01-16;-0.41680145;9512.0
2009-01-19;-0.4243294;9515.0
2009-01-20;-0.3919086;9516.0
2009-01-21;-0.40237957;9517.0
2009-01-22;-0.39793956;9518.0
2009-01-23;-0.41035414;9519.0
2009-01-26;-0.41461772;9522.0
2009-01-27;-0.40019143;9523.0
2009-01-28;-0.40550053;9524.0
2009-01-29;-0.41828716;9525.0
2009-01-30;-0.40231812;9526.0
2009-02-02;-0.43793648;9529.0
2009-02-03;-0.4355234;9530.0
2009-02-04;-0.42078942;9531.0
2009-02-05;-0.42679226;9532.0
2009-02-06;-0.39806104;9533.0
2009-02-09;-0.37327886;9536.0
2009-02-10;-0.37792277;9537.0
2009-02-11;-0.3974697;9538.0
2009-02-12;-0.41488868;9539.0
2009-02-13;-0.4194072;9540.0
2009-02-16;-0.4267947;9543.0
2009-02-17;-0.44919717;9544.0
2009-02-18;-0.46269733;9545.0
2009-02-19;-0.4543184;9546.0
2009-02-20;-0.48821574;9547.0
2009-02-23;-0.48838246;9550.0
2009-02-24;-0.48851615;9551.0
2009-02-25;-0.48648053;9552.0
2009-02-26;-0.47346205;9553.0
2009-02-27;-0.48285925;9554.0
2009-03-02;-0.49711984;9557.0
2009-03-03;-0.5088268;9558.0
2009-03-04;-0.47951108;9559.0
2009-03-05;-0.5042952;9560.0
2009-03-06;-0.50010765;9561.0
2009-03-09;-0.47898895;9564.0
2009-03-10;-0.44638973;9565.0
2009-03-11;-0.46806198;9566.0
2009-03-12;-0.47496843;9567.0
2009-03-13;-0.46303588;9568.0
2009-03-16;-0.45509148;9571.0
2009-03-17;-0.43634963;9572.0
2009-03-18;-0.4544407;9573.0
2009-03-19;-0.42679393;9574.0
2009-03-20;-0.42126703;9575.0
2009-03-23;-0.39953536;9578.0
2009-03-24;-0.41030186;9579.0
2009-03-25;-0.40448445;9580.0
2009-03-26;-0.39394057;9581.0
2009-03-27;-0.41841215;9582.0
2009-03-30;-0.44467747;9585.0
2009-03-31;-0.43550664;9586.0
2009-04-01;-0.44111073;9587.0
2009-04-02;-0.41799098;9588.0
2009-04-03;-0.43301916;9589.0
2009-04-06;-0.44241047;9592.0
2009-04-07;-0.46884835;9593.0
2009-04-08;-0.47378367;9594.0
2009-04-09;-0.47394764;9595.0
2009-04-10;-0.47434622;9596.0
2009-04-13;-0.47339916;9599.0
2009-04-14;-0.4453752;9600.0
2009-04-15;-0.4531374;9601.0
2009-04-16;-0.44809538;9602.0
2009-04-17;-0.4269073;9603.0
2009-04-20;-0.4560883;9606.0
2009-04-21;-0.45523912;9607.0
2009-04-22;-0.46359885;9608.0
2009-04-23;-0.46804005;9609.0
2009-04-24;-0.44401836;9610.0
2009-04-27;-0.4540851;9613.0
2009-04-28;-0.4671994;9614.0
2009-04-29;-0.442284;9615.0
2009-04-30;-0.4431033;9616.0
2009-05-01;-0.4431033;9617.0
2009-05-04;-0.43031484;9620.0
2009-05-05;-0.43036073;9621.0
2009-05-06;-0.42386907;9622.0
2009-05-07;-0.42595512;9623.0
2009-05-08;-0.4135461;9624.0
2009-05-11;-0.41788638;9627.0
2009-05-12;-0.4115901;9628.0
2009-05-13;-0.42244065;9629.0
2009-05-14;-0.43208843;9630.0
2009-05-15;-0.44140548;9631.0
2009-05-18;-0.4352104;9634.0
2009-05-19;-0.4330814;9635.0
2009-05-20;-0.41662842;9636.0
2009-05-21;-0.42419368;9637.0
2009-05-22;-0.44869882;9638.0
2009-05-25;-0.43908352;9641.0
2009-05-26;-0.42774814;9642.0
2009-05-27;-0.41095543;9643.0
2009-05-28;-0.40836316;9644.0
2009-05-29;-0.393057;9645.0
2009-06-01;-0.4029354;9648.0
2009-06-02;-0.3792627;9649.0
2009-06-03;-0.40351468;9650.0
2009-06-04;-0.38015163;9651.0
2009-06-05;-0.36929458;9652.0
2009-06-08;-0.3940475;9655.0
2009-06-09;-0.38176358;9656.0
2009-06-10;-0.3611908;9657.0
2009-06-11;-0.34492856;9658.0
2009-06-12;-0.36138952;9659.0
2009-06-15;-0.38322788;9662.0
2009-06-16;-0.38285732;9663.0
2009-06-17;-0.41368127;9664.0
2009-06-18;-0.40022194;9665.0
2009-06-19;-0.396075;9666.0
2009-06-22;-0.4204402;9669.0
2009-06-23;-0.4174509;9670.0
2009-06-24;-0.39419633;9671.0
2009-06-25;-0.40028596;9672.0
2009-06-26;-0.38367695;9673.0
2009-06-29;-0.37128186;9676.0
2009-06-30;-0.37966353;9677.0
2009-07-01;-0.35983652;9678.0
2009-07-02;-0.37523144;9679.0
2009-07-03;-0.35868114;9680.0
2009-07-06;-0.38211185;9683.0
2009-07-07;-0.38749117;9684.0
2009-07-08;-0.38103735;9685.0
2009-07-09;-0.38307697;9686.0
2009-07-10;-0.38585657;9687.0
2009-07-13;-0.37792045;9690.0
2009-07-14;-0.35171556;9691.0
2009-07-15;-0.30877376;9692.0
2009-07-16;-0.2996655;9693.0
2009-07-17;-0.30871296;9694.0
2009-07-20;-0.29617834;9697.0
2009-07-21;-0.29539835;9698.0
2009-07-22;-0.28891975;9699.0
2009-07-23;-0.27562243;9700.0
2009-07-24;-0.269431;9701.0
2009-07-27;-0.25348693;9704.0
2009-07-28;-0.28336287;9705.0
2009-07-29;-0.294958;9706.0
2009-07-30;-0.28826815;9707.0
2009-07-31;-0.2968021;9708.0
2009-08-03;-0.2577051;9711.0
2009-08-04;-0.25659597;9712.0
2009-08-05;-0.24306875;9713.0
2009-08-06;-0.25614202;9714.0
2009-08-07;-0.25905555;9715.0
2009-08-10;-0.25880843;9718.0
2009-08-11;-0.2713415;9719.0
2009-08-12;-0.25426698;9720.0
2009-08-13;-0.23984987;9721.0
2009-08-14;-0.2531289;9722.0
2009-08-17;-0.26832741;9725.0
2009-08-18;-0.27312368;9726.0
2009-08-19;-0.26150286;9727.0
2009-08-20;-0.26309323;9728.0
2009-08-21;-0.26226783;9729.0
2009-08-24;-0.25465196;9732.0
2009-08-25;-0.24372292;9733.0
2009-08-26;-0.25186747;9734.0
2009-08-27;-0.27377087;9735.0
2009-08-28;-0.27008903;9736.0
2009-08-31;-0.29109406;9739.0
2009-09-01;-0.28270167;9740.0
2009-09-02;-0.27094322;9741.0
2009-09-03;-0.24630642;9742.0
2009-09-04;-0.21469295;9743.0
2009-09-07;-0.1783588;9746.0
2009-09-08;-0.19129795;9747.0
2009-09-09;-0.13381666;9748.0
2009-09-10;-0.13487786;9749.0
2009-09-11;-0.13585222;9750.0
2009-09-14;-0.16895562;9753.0
2009-09-15;-0.11388075;9754.0
2009-09-16;-0.043620765;9755.0
2009-09-17;-0.016576588;9756.0
2009-09-18;-0.039036453;9757.0
2009-09-21;-0.123529196;9760.0
2009-09-22;-0.10946572;9761.0
2009-09-23;-0.10782689;9762.0
2009-09-24;-0.109752655;9763.0
2009-09-25;-0.09951329;9764.0
2009-09-28;-0.045055687;9767.0
2009-09-29;0.036222935;9768.0
2009-09-30;-0.012751818;9769.0
2009-10-01;-0.00025838614;9770.0
2009-10-02;0.034359813;9771.0
2009-10-05;0.007152796;9774.0
2009-10-06;0.13360453;9775.0
2009-10-07;0.15820062;9776.0
2009-10-08;0.26228452;9777.0
2009-10-09;0.2355864;9778.0
2009-10-12;0.34002936;9781.0
2009-10-13;0.25773072;9782.0
2009-10-14;0.221663;9783.0
2009-10-15;0.32678294;9784.0
2009-10-16;0.42857015;9785.0
2009-10-19;0.41360307;9788.0
2009-10-20;0.32496834;9789.0
2009-10-21;0.29301775;9790.0
2009-10-22;0.34203196;9791.0
2009-10-23;0.33113384;9792.0
2009-10-26;0.44359934;9795.0
2009-10-27;0.5076405;9796.0
2009-10-28;0.44747317;9797.0
2009-10-29;0.45144343;9798.0
2009-10-30;0.34456265;9799.0
2009-11-02;0.29326308;9802.0
2009-11-03;0.2305646;9803.0
2009-11-04;0.1808852;9804.0
2009-11-05;0.18978453;9805.0
2009-11-06;0.30152917;9806.0
2009-11-09;0.29909146;9809.0
2009-11-10;0.28687453;9810.0
2009-11-11;0.3738445;9811.0
2009-11-12;0.48265207;9812.0
2009-11-13;0.48759174;9813.0
2009-11-16;0.50971544;9816.0
2009-11-17;0.5509995;9817.0
2009-11-18;0.57097685;9818.0
2009-11-19;0.65067947;9819.0
2009-11-20;0.7169846;9820.0
2009-11-23;0.76345587;9823.0
2009-11-24;0.60206676;9824.0
2009-11-25;0.5970262;9825.0
2009-11-26;0.5289093;9826.0
2009-11-27;0.4805802;9827.0
2009-11-30;0.4878323;9830.0
2009-12-01;0.6398418;9831.0
2009-12-02;0.611506;9832.0
2009-12-03;0.58991885;9833.0
2009-12-04;0.63650775;9834.0
2009-12-07;0.7650547;9837.0
2009-12-08;0.59982026;9838.0
2009-12-09;0.56959975;9839.0
2009-12-10;0.5739325;9840.0
2009-12-11;0.5323632;9841.0
2009-12-14;0.6405258;9844.0
2009-12-15;0.5980865;9845.0
2009-12-16;0.5992149;9846.0
2009-12-17;0.5523552;9847.0
2009-12-18;0.550984;9848.0
2009-12-21;0.5852159;9851.0
2009-12-22;0.6243808;9852.0
2009-12-23;0.621485;9853.0
2009-12-24;0.621485;9854.0
2009-12-25;0.621485;9855.0
2009-12-28;0.6275368;9858.0
2009-12-29;0.5991956;9859.0
2009-12-30;0.5547458;9860.0
2009-12-31;0.5547458;9861.0
2010-01-01;0.5547458;9862.0
2010-01-04;0.5061084;9865.0
2010-01-05;0.4727099;9866.0
2010-01-06;0.4224329;9867.0
2010-01-07;0.50695276;9868.0
2010-01-08;0.50521624;9869.0
2010-01-11;0.52208793;9872.0
2010-01-12;0.53744376;9873.0
2010-01-13;0.5443152;9874.0
2010-01-14;0.61987567;9875.0
2010-01-15;0.5756966;9876.0
2010-01-18;0.52866113;9879.0
2010-01-19;0.56341636;9880.0
2010-01-20;0.5485498;9881.0
2010-01-21;0.5167798;9882.0
2010-01-22;0.5138242;9883.0
2010-01-25;0.4923625;9886.0
2010-01-26;0.44568658;9887.0
2010-01-27;0.4457568;9888.0
2010-01-28;0.42686093;9889.0
2010-01-29;0.48629987;9890.0
2010-02-01;0.49493992;9893.0
2010-02-02;0.5741768;9894.0
2010-02-03;0.53910816;9895.0
2010-02-04;0.47663128;9896.0
2010-02-05;0.4667282;9897.0
2010-02-08;0.41040134;9900.0
2010-02-09;0.3803506;9901.0
2010-02-10;0.3697338;9902.0
2010-02-11;0.37913692;9903.0
2010-02-12;0.39956272;9904.0
2010-02-15;0.36734128;9907.0
2010-02-16;0.42522204;9908.0
2010-02-17;0.46587133;9909.0
2010-02-18;0.49894083;9910.0
2010-02-19;0.50727737;9911.0
2010-02-22;0.5990579;9914.0
2010-02-23;0.5830761;9915.0
2010-02-24;0.5872953;9916.0
2010-02-25;0.53919065;9917.0
2010-02-26;0.5039743;9918.0
2010-03-01;0.5691993;9921.0
2010-03-02;0.63606083;9922.0
2010-03-03;0.71309173;9923.0
2010-03-04;0.61085296;9924.0
2010-03-05;0.70986843;9925.0
2010-03-08;0.7033994;9928.0
2010-03-09;0.6641097;9929.0
2010-03-10;0.62519085;9930.0
2010-03-11;0.63920605;9931.0
2010-03-12;0.65525377;9932.0
2010-03-15;0.6216668;9935.0
2010-03-16;0.6202191;9936.0
2010-03-17;0.62481403;9937.0
2010-03-18;0.6499829;9938.0
2010-03-19;0.58049405;9939.0
2010-03-22;0.56739104;9942.0
2010-03-23;0.5341525;9943.0
2010-03-24;0.5564537;9944.0
2010-03-25;0.5361239;9945.0
2010-03-26;0.49450266;9946.0
2010-03-29;0.5346446;9949.0
2010-03-30;0.5898621;9950.0
2010-03-31;0.5778979;9951.0
2010-04-01;0.56910527;9952.0
2010-04-02;0.49433172;9953.0
2010-04-05;0.538805;9956.0
2010-04-06;0.57959354;9957.0
2010-04-07;0.6234952;9958.0
2010-04-08;0.6501647;9959.0
2010-04-09;0.6714382;9960.0
2010-04-12;0.6727631;9963.0
2010-04-13;0.6504799;9964.0
2010-04-14;0.6052532;9965.0
2010-04-15;0.6033288;9966.0
2010-04-16;0.55390894;9967.0
2010-04-19;0.48981988;9970.0
2010-04-20;0.5827229;9971.0
2010-04-21;0.5610801;9972.0
2010-04-22;0.54812026;9973.0
2010-04-23;0.57180405;9974.0
2010-04-26;0.5370004;9977.0
2010-04-27;0.5293987;9978.0
2010-04-28;0.5072396;9979.0
2010-04-29;0.48196626;9980.0
2010-04-30;0.45555425;9981.0
2010-05-03;0.46212626;9984.0
2010-05-04;0.3577584;9985.0
2010-05-05;0.3353138;9986.0
2010-05-06;0.29591477;9987.0
2010-05-07;0.23100424;9988.0
2010-05-10;0.25992048;9991.0
2010-05-11;0.28083336;9992.0
2010-05-12;0.2901578;9993.0
2010-05-13;0.3198732;9994.0
2010-05-14;0.28390634;9995.0
2010-05-17;0.27778184;9998.0
2010-05-18;0.25392902;9999.0
2010-05-19;0.19056547;10000.0
2010-05-20;0.14082432;10001.0
2010-05-21;0.15377676;10002.0
2010-05-24;0.17975473;10005.0
2010-05-25;0.13616335;10006.0
2010-05-26;0.1936791;10007.0
2010-05-27;0.20917296;10008.0
2010-05-28;0.19399118;10009.0
2010-05-31;0.15332592;10012.0
2010-06-01;0.15571582;10013.0
2010-06-02;0.12051082;10014.0
2010-06-03;0.18525589;10015.0
2010-06-04;0.15190744;10016.0
2010-06-07;0.12643063;10019.0
2010-06-08;0.1424843;10020.0
2010-06-09;0.15210354;10021.0
